frame, timestamp, x_0, x_16, y_21, y_8
439, 17.520, 310.8, 417.4, 129.2, 225.3
440, 17.560, 311.2, 417.1, 128.9, 224.8
441, 17.600, 311.3, 416.8, 128.8, 224.8
442, 17.640, 311.2, 416.8, 128.9, 224.9
443, 17.680, 311.5, 416.7, 129.5, 224.5
444, 17.720, 312.9, 416.4, 129.5, 223.9
445, 17.760, 313.8, 418.6, 130.0, 224.8
446, 17.800, 315.5, 420.2, 131.0, 226.6
447, 17.840, 316.0, 421.5, 132.7, 228.7
448, 17.880, 316.2, 422.2, 134.4, 230.8
449, 17.920, 316.3, 422.4, 134.5, 231.0
450, 17.960, 316.0, 422.2, 133.9, 230.3
451, 18.000, 315.7, 421.6, 133.3, 229.4
452, 18.040, 315.5, 421.4, 133.2, 228.7
453, 18.080, 315.5, 421.2, 132.4, 227.6
454, 18.120, 309.0, 419.0, 125.4, 225.1
455, 18.160, 301.5, 416.7, 123.5, 226.4
456, 18.200, 301.7, 425.9, 123.1, 227.3
457, 18.240, 302.0, 422.5, 122.9, 227.5
458, 18.280, 301.2, 418.2, 121.8, 227.7
459, 18.320, 308.5, 421.0, 128.6, 228.3
460, 18.360, 305.4, 425.6, 128.8, 228.5
461, 18.400, 305.7, 426.6, 128.7, 228.8
462, 18.440, 304.3, 428.6, 127.2, 228.2
463, 18.480, 305.5, 430.9, 128.4, 232.2
464, 18.520, 303.8, 431.3, 129.3, 233.9
465, 18.560, 302.8, 430.8, 128.9, 234.7
466, 18.600, 303.2, 424.0, 129.7, 233.1
467, 18.640, 304.8, 430.3, 129.8, 233.0
468, 18.680, 304.2, 431.7, 130.3, 234.2
469, 18.720, 302.4, 436.4, 129.6, 235.3
470, 18.760, 308.8, 433.1, 134.2, 222.2
471, 18.800, 307.6, 427.4, 136.0, 220.5
472, 18.840, 308.2, 425.8, 133.1, 220.2
473, 18.880, 306.9, 425.1, 129.8, 219.3
474, 18.920, 306.4, 423.2, 128.7, 216.9
475, 18.960, 306.5, 419.2, 126.9, 212.8
476, 19.000, 305.2, 421.5, 123.4, 209.9
477, 19.040, 304.4, 426.0, 120.2, 210.6
478, 19.080, 304.0, 426.6, 117.9, 211.2
479, 19.120, 302.9, 416.1, 118.8, 206.8
480, 19.160, 301.7, 410.5, 120.6, 204.5
481, 19.200, 303.4, 408.2, 122.9, 206.5
482, 19.240, 305.3, 409.2, 126.6, 208.7
483, 19.280, 306.5, 411.7, 127.4, 211.5
484, 19.320, 307.9, 412.6, 124.9, 215.3
485, 19.360, 309.7, 414.5, 124.4, 215.5
486, 19.400, 327.2, 428.7, 124.1, 215.6
487, 19.440, 329.9, 429.3, 124.7, 217.2
488, 19.480, 330.4, 427.4, 125.2, 218.1
489, 19.520, 328.2, 425.2, 128.8, 220.2
490, 19.560, 327.9, 425.4, 131.5, 221.4
491, 19.600, 326.4, 424.5, 134.4, 226.1
492, 19.640, 321.3, 424.7, 138.1, 230.7
493, 19.680, 319.5, 425.2, 140.0, 234.0
494, 19.720, 318.1, 424.8, 143.6, 238.6
495, 19.760, 318.2, 423.4, 147.5, 241.0
496, 19.800, 317.6, 422.1, 151.1, 243.6
497, 19.840, 318.0, 420.8, 154.9, 246.5
498, 19.880, 318.2, 418.9, 158.6, 246.2
499, 19.920, 319.9, 416.1, 160.6, 246.5
500, 19.960, 323.5, 412.5, 161.3, 248.2
501, 20.000, 309.4, 410.1, 170.5, 251.1
502, 20.040, 300.6, 409.5, 168.5, 252.3
503, 20.080, 303.5, 412.2, 161.2, 253.8
504, 20.120, 307.1, 416.3, 167.8, 252.9
505, 20.160, 314.7, 414.7, 166.5, 255.3
506, 20.200, 321.1, 423.7, 158.7, 256.1
507, 20.240, 315.1, 424.0, 152.7, 254.4
508, 20.280, 303.2, 423.4, 150.9, 257.1
509, 20.320, 302.9, 422.7, 140.8, 256.6
510, 20.360, 302.5, 422.3, 141.4, 258.1
511, 20.400, 302.4, 422.7, 144.5, 258.7
512, 20.440, 301.8, 421.5, 144.4, 259.1
513, 20.480, 302.3, 422.9, 143.7, 259.6
